date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,id,name
2019-02-14,shot,gun,28.0,M,W,Aspers,CO,False,attack,Not fleeing,False,-117.164,32.99,True,215,Bradley Richmond
2021-08-16,shot,gun,45.0,M,W,Loveland,GA,False,attack,Car,False,-95.285,32.337,True,216,Alexandria Skinner
2020-04-23,shot,gun,74.0,M,W,Paterson,AR,True,attack,Not fleeing,False,-77.158,39.859,True,217,Anthony Stephens
2015-07-27,shot,gun,27.0,M,W,Houma,FL,False,attack,Not fleeing,False,-97.372,35.74,True,218,Edward Davis
2020-08-08,shot,knife,28.0,M,W,Bossier City,AL,True,other,Not fleeing,False,-116.512,32.68,True,219,Deanna Galvan
2019-08-05,shot and Tasered,knife,65.0,M,W,Memphis,KY,True,other,Foot,False,-110.825,32.251,True,220,Mary Williams
2015-02-04,shot and Tasered,undetermined,42.0,F,W,Tempe,CA,False,attack,Car,False,-89.039,30.4,True,221,Andrew Reyes
2018-09-04,shot,gun,30.0,M,A,Westminster,MO,False,attack,Not fleeing,False,-95.754,29.637,True,222,Kimberly Wu
2022-04-02,shot,gun,25.0,M,B,Savannah,TX,True,attack,Car,False,-82.234,36.485,True,223,Rebecca Williamson
2018-03-09,shot,gun,30.0,M,B,Arlington,AR,True,attack,Not fleeing,False,-149.814,61.218,True,224,Donald Doyle
2019-06-01,shot,gun,36.0,M,B,Shreveport,AR,False,attack,Not fleeing,False,-85.804,30.177,True,225,Robin Gonzalez
2017-07-04,shot,undetermined,37.0,M,W,Albuquerque,NC,False,other,Car,True,-83.986,36.001,True,226,Julie Nichols
2019-12-17,shot,gun,30.0,M,B,Great Falls,OK,False,attack,Foot,False,-118.569,34.241,True,227,Vanessa Jones
2016-04-08,shot,gun,20.0,M,W,Lake Hallie,CA,False,attack,Foot,False,-117.269,32.977,True,228,Michael Simmons
2019-10-17,shot and Tasered,gun,41.0,M,B,Oakridge,PA,True,other,Not fleeing,False,-80.294,25.939,True,229,Steven Johnson
2015-08-07,shot,gun,30.0,M,W,Las Vegas,FL,False,attack,Not fleeing,False,-82.402,28.011,True,230,Heather Chen
2018-03-12,shot,knife,46.0,M,W,Tulare,NC,True,other,Not fleeing,False,-95.944,29.789,True,231,Stacy Jones MD
2019-02-15,shot,knife,22.0,M,W,Aurora,MO,False,other,Not fleeing,False,-106.845,32.285,True,232,Kendra Coleman
2021-02-04,shot,gun,50.0,F,W,High Point,WA,False,attack,Car,False,-111.672,33.415,True,233,Cory Lin
2015-10-30,shot,gun,34.0,M,B,Old Town,NY,False,attack,Not fleeing,False,-84.425,39.852,True,234,Zachary Hanson
2021-07-31,shot,gun,29.0,F,W,Woodville,CA,True,attack,Not fleeing,False,-117.436,34.063,True,235,Dwayne Cordova
2018-05-08,shot,knife,43.0,M,W,Glade Spring,CO,False,other,Not fleeing,False,-121.434,38.552,True,236,Melissa Moody
2019-08-02,shot,toy weapon,32.0,M,H,Charlotte,AZ,False,attack,Car,False,-95.316,29.713,True,237,Taylor Thomas
2015-02-28,shot,gun,21.0,M,W,St Louis,NC,False,attack,Foot,False,-87.624,41.76,True,238,Dennis Wagner
2020-02-24,shot,gun,57.0,M,N,Milwaukee,AK,False,attack,Not fleeing,False,-84.721,34.054,True,239,William Young
2020-08-08,shot,,29.0,M,B,Bossier City,PA,False,attack,Car,False,-93.501,36.532,True,240,Samantha Gross
2019-02-19,shot,gun,45.0,M,B,Baltimore,VA,False,attack,Not fleeing,False,-78.822,36.025,True,241,Zoe Mcguire
2019-12-19,shot,gun,24.0,M,B,Eustis,OH,True,attack,Not fleeing,False,-119.183,34.228,True,242,Julia Brown
2015-02-28,shot,gun,17.0,M,B,Tucson,CA,False,attack,Not fleeing,False,-104.896,39.578,True,243,Karen Christian
2018-12-12,shot,toy weapon,19.0,M,W,Jacksonville,CO,False,attack,Not fleeing,False,-95.975,41.22,True,244,Denise Mclaughlin
2018-06-07,shot,vehicle,24.0,M,H,Gary,CO,False,other,Car,False,-91.713,41.97,True,245,Jonathan Harvey
2018-09-06,shot,gun,48.0,M,B,Sacramento,FL,False,attack,Not fleeing,False,-109.33,34.094,True,246,Becky Paul
2017-02-17,shot,knife,24.0,M,W,Tulsa,NV,False,attack,Not fleeing,False,-122.42,37.772,True,247,Cynthia Murphy
2018-01-12,shot,gun,49.0,M,B,Puyallup,CA,False,attack,Foot,False,-96.937,32.995,True,248,Carlos Cruz
2019-03-22,shot,unarmed,41.0,F,W,Walterboro,IN,False,other,Not fleeing,False,-104.794,38.837,True,249,Caroline Wise
2022-06-18,shot,gun,38.0,M,W,Milwaukie,AZ,True,attack,Not fleeing,False,-95.157,29.812,True,250,Derrick Knight
2015-02-21,shot and Tasered,gun,28.0,M,W,Indianapolis,NJ,True,attack,Not fleeing,False,-87.662,34.803,True,251,Jacqueline Kim
2019-02-04,shot,knife,31.0,M,W,Clarksburg,CA,False,other,Not fleeing,True,-88.038,43.134,True,252,Matthew Ramos
2017-01-30,shot,gun,21.0,M,B,Modesto,MD,False,attack,Foot,False,-97.132,33.199,True,253,Mr. Joel Price
2017-02-06,shot,gun,40.0,M,W,Commerce City,OH,False,attack,Not fleeing,True,-101.829,35.227,True,254,Daniel Le
2020-02-14,shot,gun,44.0,M,W,Silverton,FL,True,attack,Car,False,-93.056,44.964,True,255,Nicole Lopez
2017-04-06,shot and Tasered,unarmed,53.0,M,W,Westerville,MO,False,other,Foot,False,-86.165,40.469,True,256,Paul Bryant
2018-02-17,shot,knife,23.0,M,B,Inwood,NY,True,other,Not fleeing,False,-85.634,40.532,True,257,Steven Carlson
2017-10-28,shot,gun,59.0,M,W,Greeley,CO,False,attack,Not fleeing,False,-84.949,40.049,True,258,Andre Mccarty MD
2016-11-09,shot,gun,24.0,M,H,Show Low,NM,True,attack,Not fleeing,False,-122.948,45.533,True,259,Peter Howard
2015-09-13,shot,gun,34.0,M,B,McAlester,IL,False,attack,Foot,False,-106.638,35.069,True,260,Jacqueline Dillon
2019-02-19,shot,gun,27.0,M,O,Vancouver,MA,False,attack,Car,False,-80.345,25.797,True,261,James Martin
2016-07-25,shot,gun,41.0,M,B,Indianapolis,MD,False,attack,Car,False,-82.947,40.115,True,262,Alexis Cuevas
2020-02-04,shot,gun,36.0,F,W,Denton,OK,False,attack,Car,False,-111.948,40.695,True,263,Jeremy Davis
2020-09-01,shot,,36.0,M,W,Sacramento,LA,False,attack,Car,False,-122.31,47.393,True,264,Ashley Nguyen
2017-02-02,shot,gun,21.0,M,B,Orange Park,CA,False,attack,Foot,False,-123.704,41.187,True,265,Nicole Peterson
2020-11-19,shot,knife,45.0,M,W,Oklahoma City,MA,True,other,Not fleeing,False,-83.35,42.69,True,266,Kevin Olson
2015-07-12,shot,sword,38.0,M,W,Casper,AZ,False,attack,Not fleeing,False,-78.891,42.946,True,267,Denise Hall
2021-09-06,shot,gun,27.0,M,B,Moriarty,IL,False,attack,Car,False,-121.48,41.961,True,268,Ashley Bell
2016-05-26,shot,gun,25.0,M,W,Washington Park,FL,True,attack,Not fleeing,False,-124.155,40.806,True,269,Ashley Roberts
2016-03-21,shot,gun,32.0,M,W,Burlington,MN,False,attack,Not fleeing,False,-82.211,36.557,True,270,Aaron Lambert
2015-09-02,shot and Tasered,,34.0,M,B,Prescott,CA,False,attack,Other,False,-80.099,26.177,True,271,John Riley
2018-09-27,shot,knife,52.0,M,W,Enid,CA,False,attack,Not fleeing,False,-104.916,39.735,True,272,Julia Frazier
2020-12-05,shot,gun,39.0,M,W,Mountain Iron,OK,False,attack,Car,False,-84.06,35.603,True,273,Kenneth Mills
2018-02-01,shot,gun,24.0,M,W,Houston,TX,True,attack,Not fleeing,True,-96.821,32.711,True,274,Damon Johnson
2016-02-13,shot,gun,56.0,M,H,Urbandale,TX,False,attack,Foot,True,-80.099,26.177,True,275,Crystal Jones
2020-08-23,shot,machete,17.0,M,W,Kingsland,WA,True,other,Not fleeing,False,-114.315,43.52,True,276,Ann Martinez
2018-05-14,shot,gun,48.0,M,W,Clinton,NC,True,attack,Car,False,-118.259,34.025,True,277,Steven Bernard
2019-07-18,shot,gun,42.0,F,W,Metairie,NJ,False,attack,Not fleeing,False,-117.721,34.051,True,278,Jordan Robinson
2015-02-28,shot,undetermined,30.0,M,B,La Paz County,DE,False,other,Foot,False,-79.988,32.756,True,279,Tammy Clark
2016-03-23,shot,machete,26.0,M,W,Fresno,AR,True,attack,Not fleeing,False,-94.971,29.733,True,280,Brandon Anderson DVM
2016-08-29,shot,gun,55.0,M,W,San Bernardino,TX,False,other,Foot,False,-82.748,27.957,True,281,James Duran
2017-06-14,shot,knife,28.0,M,W,Somerville,PA,False,attack,Not fleeing,False,-81.815,30.255,True,282,Shannon Vasquez
2016-01-04,shot,unarmed,29.0,M,W,Ragley,LA,False,other,Car,False,-88.435,33.503,True,283,Emily Baker
2015-10-05,shot,toy weapon,27.0,M,B,Midwest City,WA,False,attack,Car,True,-96.512,33.853,True,284,Stacie Gonzalez
2015-09-01,shot,gun,50.0,M,H,Twinsburg,TX,True,attack,Not fleeing,False,-110.926,32.222,True,285,Steven Warner
2017-02-23,shot,toy weapon,59.0,M,W,Newton,TN,True,attack,Not fleeing,False,-122.274,37.831,True,286,Robert Wright
2015-12-12,shot,knife,61.0,M,W,Healdton,FL,False,other,Not fleeing,False,-118.13,34.033,True,287,Andrew Davidson
2017-07-12,shot,gun,50.0,M,H,Grover Beach,CA,False,attack,Foot,False,-77.17,38.265,True,288,Laura Davis
2020-08-16,shot,gun,55.0,M,B,Las Vegas,TX,False,attack,Not fleeing,False,-99.712,32.431,True,289,Alexis Sherman
2020-12-17,shot,knife,48.0,M,B,Sevierville,WI,True,other,Not fleeing,True,-112.5,33.334,True,290,Victoria Wilson
2020-05-08,shot,gun,41.0,M,B,Pasadena,CA,True,attack,Not fleeing,False,-122.332,47.606,True,291,Amanda Palmer
2022-11-02,shot,gun,35.0,M,H,Jacksonville,NM,False,attack,Not fleeing,False,-81.45,41.197,True,292,Jaime Contreras
2019-12-19,shot,gun,41.0,M,H,Brentwood,AZ,True,attack,Not fleeing,False,-83.265,42.604,True,293,Brian Nichols
2017-08-22,shot,knife,38.0,M,H,Orcutt,AZ,False,attack,Not fleeing,False,-121.293,38.889,True,294,Mr. Michael Jones
2021-10-14,shot,gun,43.0,M,W,Anderson,KY,False,other,Not fleeing,False,-124.101,43.975,True,295,Dominique Anderson
2018-08-28,shot,unarmed,38.0,M,W,Redlands,UT,True,other,Foot,False,-73.925,40.862,True,296,Kristin Carter
2018-06-12,shot,knife,29.0,M,W,Danville,OR,True,other,Not fleeing,False,-80.014,32.899,True,297,Terry Schwartz
2016-10-16,shot,knife,31.0,M,W,Santa Cruz,FL,True,other,Not fleeing,False,-71.051,41.863,True,298,Dr. Christopher Bright
2018-02-21,shot,,30.0,M,W,Stratford,TX,False,attack,Not fleeing,False,-81.274,36.155,True,299,Jeffrey Shaw
2016-11-20,shot,unarmed,25.0,M,O,Kansas City,FL,False,other,Not fleeing,False,-103.131,32.774,True,300,Andrea Griffin
2016-03-21,shot,knife,23.0,M,W,South Greensburg,WA,False,other,Not fleeing,False,-73.743,40.696,True,301,Jasmine Gonzalez
2017-08-02,shot,gun,38.0,M,W,Atlanta,TX,True,attack,Foot,False,-81.254,28.887,True,302,Richard Hampton
2017-11-05,shot,gun,39.0,M,W,Meridian,GA,False,attack,Foot,False,-84.689,41.64,True,303,Phillip Hoffman
2017-11-04,shot,gun,26.0,M,B,Columbus,MD,False,attack,Not fleeing,False,-117.282,34.106,True,304,Amy Lee
2016-01-21,shot,toy weapon,26.0,M,B,Eufaula,LA,True,attack,Not fleeing,False,-94.541,39.102,True,305,David Williams
2016-11-27,shot,gun,26.0,M,W,Chicago,IA,False,attack,Not fleeing,False,-119.812,36.75,True,306,Jessica Farley
2020-01-06,shot,unarmed,25.0,M,B,Albuquerque,MO,False,other,Not fleeing,False,-85.708,38.304,True,307,Jeremy Hurley
2015-08-16,shot,,34.0,M,W,Kerrville,UT,False,attack,Car,False,-82.116,30.028,True,308,Eugene Finley
2021-09-03,shot,gun,28.0,M,W,Los Lunas,WI,False,attack,Not fleeing,False,-105.08,39.801,True,309,Joseph Jones
2018-05-24,shot,gun,33.0,M,B,Cleveland,MO,False,attack,Car,False,-119.696,36.84,True,310,Tara Melton
2015-02-04,shot,gun,29.0,M,W,Tallahassee,VT,False,attack,Foot,True,-95.215,38.946,True,311,Danielle Allen
2015-08-27,shot,machete,31.0,M,H,Oakland,OR,True,other,Not fleeing,True,-123.704,41.187,True,312,Donna Lopez
2021-03-15,shot,unarmed,25.0,M,W,Muhlenberg Township,KY,True,attack,Foot,False,-105.082,39.724,True,313,Nicholas Anderson
2019-10-21,shot,knife,34.0,M,W,Trotwood,CO,True,other,Not fleeing,False,-122.169,47.419,True,314,Brandon Richardson
2018-04-14,shot,unarmed,45.0,M,B,Millville,CO,False,attack,Not fleeing,False,-118.047,34.033,True,315,Kevin Smith
2018-07-23,shot,gun,29.0,M,B,Silver Spring,PA,False,attack,Not fleeing,False,-75.176,40.038,True,316,Kathryn Brown
2015-06-13,shot,gun,20.0,M,B,Louisville,MI,False,attack,Not fleeing,False,-117.258,33.196,True,317,Shawn Serrano
2016-01-12,shot,hammer,41.0,M,H,Norfolk,CO,False,other,Not fleeing,False,-80.253,35.912,True,318,Danielle Hall
2019-04-17,shot,gun,46.0,M,W,Pentress,SC,False,attack,Not fleeing,False,-116.557,43.582,True,319,Nancy Barnett
2019-05-23,shot,gun,45.0,M,N,Pearl River County,ND,False,attack,Not fleeing,True,-96.671,32.868,True,320,Jacob Griffith
2022-03-04,shot,gun,30.0,M,H,Hollywood,TX,True,attack,Not fleeing,False,-118.333,33.989,True,321,James Torres
2017-12-20,shot,knife,36.0,M,W,Miami Township,OK,False,other,Foot,False,-97.451,27.752,True,322,Sheila West
2022-01-05,shot,gun,25.0,M,B,Victoria,LA,True,attack,Not fleeing,False,-79.882,40.442,True,323,Brent Todd
2017-07-29,shot,gun,31.0,M,B,Melba,CO,False,attack,Not fleeing,False,-88.986,35.252,True,324,Zachary Castillo
2015-03-19,shot,gun,18.0,M,W,Lawrence County,NC,False,attack,Not fleeing,False,-82.438,35.349,True,325,Robin Frederick
2020-01-05,shot,gun,34.0,M,B,Lubbock,FL,True,attack,Not fleeing,False,-81.824,26.473,True,326,Michele Ward
2016-04-05,shot,gun,27.0,M,B,Indianapolis,MI,True,attack,Not fleeing,False,-86.111,38.406,True,327,Stephen Valenzuela
2019-01-18,shot,unarmed,34.0,M,W,O'Fallon,MO,True,other,Not fleeing,True,-82.196,34.689,True,328,Rita Mcpherson
2022-11-22,shot and Tasered,metal object,16.0,M,H,Washington County,GA,False,other,Not fleeing,False,-97.151,37.321,True,329,Colin Green
2015-01-07,shot,gun,22.0,F,H,Freeport,CA,False,attack,Not fleeing,True,-75.145,39.999,True,330,James Hayden
2015-12-02,shot,gun,27.0,M,O,San Bernardino,MI,True,attack,Not fleeing,True,-121.894,36.603,True,331,Samuel Branch
2017-01-23,shot,gun,46.0,M,W,Vallejo,NC,False,attack,Not fleeing,False,-118.161,33.765,True,332,Jacqueline Bell
2018-12-09,shot,gun,39.0,M,W,Savannah,NC,False,attack,Not fleeing,False,-87.794,42.7,True,333,Christopher Thomas
2017-01-21,shot,gun,27.0,M,W,Greenville,TX,False,attack,Not fleeing,False,-81.264,28.911,True,334,George Moore
2016-12-17,shot,gun,42.0,M,W,Arlington,TX,False,attack,Not fleeing,False,-96.682,40.875,True,335,Andrew Mack
2020-05-27,shot,toy weapon,35.0,F,W,Geneseo,NH,True,attack,Not fleeing,False,-87.094,35.994,True,336,Timothy Webb
2016-11-16,shot,unarmed,37.0,M,B,Redding,MS,False,attack,Not fleeing,True,-97.325,32.796,True,337,Michele Jensen
2019-02-23,shot,knife,39.0,M,B,Clarksville,NY,False,attack,Not fleeing,False,-119.71,39.542,True,338,Taylor Diaz
2020-12-09,shot,gun,25.0,M,O,Fort Atkinson,VA,True,attack,Not fleeing,False,-80.288,25.882,True,339,Amber Long
2020-05-23,shot,gun,31.0,M,W,Bass River,SC,False,attack,Car,False,-82.839,39.917,True,340,Daniel Brown
2018-10-10,shot,knife,41.0,M,H,Sullivan,CA,True,other,Not fleeing,False,-75.182,40.991,True,341,Randall Martinez
2019-12-02,shot,knife,36.0,M,H,Mesa,CA,False,other,Car,False,-78.038,39.366,True,342,Lawrence Torres
2018-03-05,shot,,35.0,M,W,Farmington,VA,False,attack,Car,False,-81.86,38.535,True,343,Michele Smith
2018-01-06,shot,sword,40.0,M,W,Albuquerque,WY,False,attack,Not fleeing,False,-90.679,38.795,True,344,Steven Singleton
2018-04-26,shot,gun,54.0,M,W,Palermo,KY,True,attack,Not fleeing,False,-93.289,45.042,True,345,Elizabeth Petersen
2018-12-28,shot,gun,31.0,M,H,Port Arthur,TX,False,attack,Not fleeing,False,-74.184,40.767,True,346,Mackenzie Hebert
2017-01-18,shot,,31.0,M,B,Los Angeles,DC,False,attack,Car,False,-112.168,33.611,True,347,Anna Hartman
2015-11-10,shot,gun,22.0,M,B,Dillon,GA,False,attack,Not fleeing,False,-77.233,39.979,True,348,Miguel Ruiz
2015-12-05,shot,,32.0,M,W,Neenah,SC,False,other,Car,False,-77.58,43.173,True,349,Christina Barnett
2020-12-10,shot,,44.0,M,H,Rehoboth Beach,WI,False,attack,Car,False,-81.179,41.729,True,350,Michael Johnson
2019-02-19,shot,knife,33.0,M,B,Baltimore,LA,True,other,Not fleeing,False,-74.468,40.487,True,351,Alison Lynch
2019-01-23,shot,gun,47.0,M,B,Flagstaff,NC,False,other,Foot,False,-80.911,28.944,True,352,Bobby Burns
2021-09-01,shot,knife,32.0,M,B,Metairie,KS,True,other,Not fleeing,False,-97.132,32.75,True,353,Jack Ferguson
2020-10-28,shot and Tasered,gun,19.0,M,B,Bakersfield,MO,False,attack,Not fleeing,False,-73.238,40.74,True,354,Clarence Stanton
2015-03-01,shot,gun,51.0,M,B,Barton,IL,True,attack,Car,False,-80.006,33.082,True,355,Aaron Willis
2019-09-20,shot,gun,41.0,M,W,Gainesville,NY,True,attack,Not fleeing,False,-117.314,34.132,True,356,Heather Bishop
2021-02-08,shot,gun,30.0,M,W,Idaho Falls,OH,True,attack,Not fleeing,False,-93.108,36.23,True,357,Thomas Chambers
2019-03-13,shot,toy weapon,18.0,M,W,Greensburg,IN,True,attack,Not fleeing,False,-82.839,39.917,True,358,George Olson
2018-09-12,shot,gun,63.0,M,B,Gary,NC,False,attack,Foot,False,-84.028,34.081,True,359,Joshua Johnson
2017-03-07,shot,gun,37.0,M,W,Medina,KY,True,attack,Foot,True,-119.177,46.664,True,360,Gregory Mitchell
2021-03-16,shot,gun,40.0,M,B,Los Angeles,FL,True,attack,Not fleeing,False,-71.518,42.867,True,361,Daniel Hoffman
2022-05-03,shot,sword,29.0,M,B,Los Angeles,TX,False,other,Not fleeing,False,-90.824,43.942,True,362,Krystal Park
2016-10-17,shot,unarmed,27.0,F,N,Holiday,KS,False,attack,Not fleeing,False,-97.303,38.377,True,363,Amanda Nguyen
2017-08-17,shot,gun,30.0,M,W,Crenshaw County,KY,False,attack,Not fleeing,False,-80.365,27.311,True,364,Sylvia Jones
2017-01-16,shot,gun,40.0,M,W,Fulton,IA,False,attack,Other,False,-80.851,35.352,True,365,Kayla Peterson
2022-10-27,shot,gun,36.0,M,W,Mesa,TX,False,attack,Not fleeing,False,-84.585,39.118,True,366,Benjamin Case
2016-01-30,shot,gun,22.0,M,B,Rossville,SC,False,attack,Not fleeing,False,-81.179,41.729,True,367,Travis Cunningham
2016-01-05,shot,gun,53.0,M,B,Ceres,KY,False,attack,Not fleeing,False,-84.601,40.961,True,368,Dr. Antonio Rivera
2018-05-31,shot and Tasered,knife,39.0,M,O,Thomasville,CA,False,other,Not fleeing,False,-76.44,39.31,True,369,Sarah Freeman
2017-11-09,shot and Tasered,knife,25.0,M,W,Neshoba County,PA,False,other,Car,False,-96.182,32.282,True,370,Jay Cross
2015-02-26,shot,gun,41.0,M,A,Gulfport,HI,True,undetermined,Not fleeing,False,-123.06,44.94,True,371,Mark Torres
2018-10-12,shot,knife,16.0,M,N,Puna,ND,False,attack,Not fleeing,False,-86.818,33.46,True,372,Vickie Oneal
2018-12-15,shot,knife,18.0,M,B,Hanford,TX,False,attack,Not fleeing,False,-97.567,35.442,True,373,Christina Bright
2020-02-09,shot,knife,30.0,M,W,Saginaw,WI,True,other,Not fleeing,False,-118.353,33.942,True,374,Michael Morrison
2017-06-29,shot,gun,28.0,M,W,Indianapolis,VA,False,attack,Not fleeing,False,-73.984,40.591,True,375,Rachel Solomon
2018-03-06,shot,toy weapon,49.0,M,W,Pueblo,OK,False,attack,Not fleeing,False,-95.661,39.072,True,376,Stephen Boone
2016-11-25,shot,gun,35.0,M,W,Tucson,NC,False,attack,Not fleeing,False,-122.06,37.588,True,377,Daniel Mckee
2022-09-26,shot,gun,42.0,M,B,Henderson,NC,False,attack,Car,False,-87.667,41.594,True,378,Julian Smith
2016-08-13,shot,gun,36.0,M,W,Lakewood,WA,True,attack,Not fleeing,False,-103.367,32.951,True,379,Jennifer Lopez
2015-02-13,shot,gun,34.0,M,B,McLemoresville,MD,True,attack,Not fleeing,False,-118.139,34.015,True,380,Tammy Madden
2016-01-23,shot,knife,18.0,M,H,Clanton,IL,True,attack,Not fleeing,False,-114.014,35.225,True,381,Alexander Kennedy
2019-06-27,shot,gun,36.0,M,W,Yucca Valley,IN,False,attack,Not fleeing,False,-82.144,28.287,True,382,Jennifer Young
2017-02-07,shot,undetermined,39.0,M,B,Baltimore,CA,False,attack,Not fleeing,False,-117.593,34.019,True,383,Debbie Thompson
2019-05-30,shot,gun,57.0,M,W,Huntsville,GA,True,attack,Not fleeing,False,-84.136,39.669,True,384,Michael Mckinney
2020-05-01,shot,knife,28.0,M,H,San Diego,AZ,False,attack,Not fleeing,False,-84.669,38.212,True,385,Charles Phelps
2020-07-05,shot,toy weapon,37.0,M,H,Chino,CA,True,attack,Not fleeing,False,-118.006,34.567,True,386,Kaitlyn Barnett
2020-01-06,shot,knife,61.0,M,H,Albuquerque,CA,True,attack,Not fleeing,False,-90.627,37.776,True,387,Andrew Ruiz
2021-05-23,shot and Tasered,unarmed,25.0,M,H,Red Bud,AZ,False,other,Not fleeing,False,-117.876,33.769,True,388,Tyler Long
2016-06-06,shot and Tasered,screwdriver,31.0,M,B,Hilo,MO,True,other,Not fleeing,False,-82.536,40.711,True,389,Jeffrey Jones
2015-03-05,shot,gun,41.0,M,W,Lincoln,PA,False,attack,Not fleeing,False,-75.027,39.38,True,390,Melanie Hall
2021-02-08,shot,gun,21.0,M,B,Idaho Falls,WA,False,attack,Not fleeing,False,-90.008,38.212,True,391,William Martinez
2017-04-03,shot,gun,49.0,M,B,Pendleton,MI,False,attack,Not fleeing,False,-122.391,40.564,True,392,Alicia Anderson
2019-12-05,shot and Tasered,lawn mower blade,25.0,M,W,Marshall,IA,False,attack,Not fleeing,False,-112.122,33.458,True,393,Melissa Williams
2015-02-03,shot,knife,33.0,M,H,Douglas,AZ,False,other,Not fleeing,False,-121.914,37.255,True,394,Julie Allen
2016-03-12,shot,gun,34.0,M,B,Houston,FL,False,attack,Not fleeing,False,-86.807,33.749,True,395,Dylan Franklin
2020-02-09,shot,gun,36.0,M,W,Saginaw,CA,False,attack,Not fleeing,False,-77.442,37.542,True,396,Michael Flores
2016-08-08,shot,unarmed,49.0,M,B,Louisville,WA,False,attack,Foot,False,-149.879,61.218,True,397,James Anderson
2017-10-23,shot,toy weapon,34.0,M,B,Lodi,TX,False,attack,Not fleeing,False,-81.234,40.057,True,398,Cristina Davenport
2018-07-18,shot,gun,35.0,M,H,Albuquerque,TX,True,attack,Not fleeing,False,-92.786,32.534,True,399,Gregory Taylor
2020-02-05,shot,toy weapon,39.0,M,A,Washoe,CA,False,attack,Not fleeing,True,-80.992,33.79,True,400,Teresa Barrera
2015-06-16,shot,gun,32.0,M,W,Visalia,WA,True,attack,Other,False,-84.941,30.708,True,401,Bradley Mueller
2017-03-04,shot,knife,24.0,M,B,Fountain Inn,MD,False,other,Not fleeing,False,-85.133,41.05,True,402,Gregory Wall
2015-10-21,shot,knife,37.0,M,W,Calexico,NY,True,attack,Not fleeing,False,-90.756,29.574,True,403,Jennifer Barker
2015-03-08,shot,gun,40.0,F,H,Anaheim,CA,True,attack,Car,False,-118.006,34.567,True,404,Johnny Turner
2019-03-30,shot,knife,23.0,M,W,Watauga County,TX,False,other,Car,False,-104.791,39.754,True,405,Jenna Andrews
2021-03-14,shot,gun,26.0,M,W,Palm Bay,IN,True,attack,Not fleeing,False,-120.698,35.573,True,406,Michelle Abbott
